Col,Row,Value,Submitted URI,correct_uris
1,35,England,http://dbpedia.org/resource/Birmingham,"http://dbpedia.org/resource/Englaland http://dbpedia.org/resource/English_Nation http://dbpedia.org/resource/Sasana http://dbpedia.org/resource/Life_in_England http://dbpedia.org/resource/Ingland http://dbpedia.org/resource/Aengland http://dbpedia.org/resource/Pow_Sows http://dbpedia.org/resource/The_land_of_the_Angles http://dbpedia.org/resource/Englistan http://dbpedia.org/resource/Ængland http://dbpedia.org/resource/England,_United_Kingdom http://dbpedia.org/resource/England_(country) http://dbpedia.org/resource/Auld_enemy http://dbpedia.org/resource/Etymology_of_England http://dbpedia.org/resource/Languages_of_England http://dbpedia.org/resource/UK,_(England) http://dbpedia.org/resource/Name_of_England http://dbpedia.org/resource/History_of_sport_in_England http://dbpedia.org/resource/England,_U.K. http://dbpedia.org/resource/Ænglaland http://dbpedia.org/resource/Engelond http://dbpedia.org/resource/Englnad http://dbpedia.org/resource/Aenglaland http://dbpedia.org/resource/Engla_land http://dbpedia.org/resource/England's http://dbpedia.org/resource/Anglica http://dbpedia.org/resource/ENGLAND http://dbpedia.org/resource/Engla_rice http://dbpedia.org/resource/Land_of_the_Angles http://dbpedia.org/resource/Ængla_land http://dbpedia.org/resource/Lloegr http://dbpedia.org/resource/Sasainn http://dbpedia.org/resource/England,_UK http://dbpedia.org/resource/England"
1,36,England,http://dbpedia.org/resource/Birmingham,"http://dbpedia.org/resource/Englaland http://dbpedia.org/resource/English_Nation http://dbpedia.org/resource/Sasana http://dbpedia.org/resource/Life_in_England http://dbpedia.org/resource/Ingland http://dbpedia.org/resource/Aengland http://dbpedia.org/resource/Pow_Sows http://dbpedia.org/resource/The_land_of_the_Angles http://dbpedia.org/resource/Englistan http://dbpedia.org/resource/Ængland http://dbpedia.org/resource/England,_United_Kingdom http://dbpedia.org/resource/England_(country) http://dbpedia.org/resource/Auld_enemy http://dbpedia.org/resource/Etymology_of_England http://dbpedia.org/resource/Languages_of_England http://dbpedia.org/resource/UK,_(England) http://dbpedia.org/resource/Name_of_England http://dbpedia.org/resource/History_of_sport_in_England http://dbpedia.org/resource/England,_U.K. http://dbpedia.org/resource/Ænglaland http://dbpedia.org/resource/Engelond http://dbpedia.org/resource/Englnad http://dbpedia.org/resource/Aenglaland http://dbpedia.org/resource/Engla_land http://dbpedia.org/resource/England's http://dbpedia.org/resource/Anglica http://dbpedia.org/resource/ENGLAND http://dbpedia.org/resource/Engla_rice http://dbpedia.org/resource/Land_of_the_Angles http://dbpedia.org/resource/Ængla_land http://dbpedia.org/resource/Lloegr http://dbpedia.org/resource/Sasainn http://dbpedia.org/resource/England,_UK http://dbpedia.org/resource/England"
1,38,England,http://dbpedia.org/resource/Birmingham,"http://dbpedia.org/resource/Englaland http://dbpedia.org/resource/English_Nation http://dbpedia.org/resource/Sasana http://dbpedia.org/resource/Life_in_England http://dbpedia.org/resource/Ingland http://dbpedia.org/resource/Aengland http://dbpedia.org/resource/Pow_Sows http://dbpedia.org/resource/The_land_of_the_Angles http://dbpedia.org/resource/Englistan http://dbpedia.org/resource/Ængland http://dbpedia.org/resource/England,_United_Kingdom http://dbpedia.org/resource/England_(country) http://dbpedia.org/resource/Auld_enemy http://dbpedia.org/resource/Etymology_of_England http://dbpedia.org/resource/Languages_of_England http://dbpedia.org/resource/UK,_(England) http://dbpedia.org/resource/Name_of_England http://dbpedia.org/resource/History_of_sport_in_England http://dbpedia.org/resource/England,_U.K. http://dbpedia.org/resource/Ænglaland http://dbpedia.org/resource/Engelond http://dbpedia.org/resource/Englnad http://dbpedia.org/resource/Aenglaland http://dbpedia.org/resource/Engla_land http://dbpedia.org/resource/England's http://dbpedia.org/resource/Anglica http://dbpedia.org/resource/ENGLAND http://dbpedia.org/resource/Engla_rice http://dbpedia.org/resource/Land_of_the_Angles http://dbpedia.org/resource/Ængla_land http://dbpedia.org/resource/Lloegr http://dbpedia.org/resource/Sasainn http://dbpedia.org/resource/England,_UK http://dbpedia.org/resource/England"
1,39,England,http://dbpedia.org/resource/Birmingham,"http://dbpedia.org/resource/Englaland http://dbpedia.org/resource/English_Nation http://dbpedia.org/resource/Sasana http://dbpedia.org/resource/Life_in_England http://dbpedia.org/resource/Ingland http://dbpedia.org/resource/Aengland http://dbpedia.org/resource/Pow_Sows http://dbpedia.org/resource/The_land_of_the_Angles http://dbpedia.org/resource/Englistan http://dbpedia.org/resource/Ængland http://dbpedia.org/resource/England,_United_Kingdom http://dbpedia.org/resource/England_(country) http://dbpedia.org/resource/Auld_enemy http://dbpedia.org/resource/Etymology_of_England http://dbpedia.org/resource/Languages_of_England http://dbpedia.org/resource/UK,_(England) http://dbpedia.org/resource/Name_of_England http://dbpedia.org/resource/History_of_sport_in_England http://dbpedia.org/resource/England,_U.K. http://dbpedia.org/resource/Ænglaland http://dbpedia.org/resource/Engelond http://dbpedia.org/resource/Englnad http://dbpedia.org/resource/Aenglaland http://dbpedia.org/resource/Engla_land http://dbpedia.org/resource/England's http://dbpedia.org/resource/Anglica http://dbpedia.org/resource/ENGLAND http://dbpedia.org/resource/Engla_rice http://dbpedia.org/resource/Land_of_the_Angles http://dbpedia.org/resource/Ængla_land http://dbpedia.org/resource/Lloegr http://dbpedia.org/resource/Sasainn http://dbpedia.org/resource/England,_UK http://dbpedia.org/resource/England"
1,40,Wales,"http://dbpedia.org/resource/Bangor,_Gwynedd","http://dbpedia.org/resource/Welsh_nation http://dbpedia.org/resource/Wales,_United_Kingdom http://dbpedia.org/resource/Etymology_of_Wales http://dbpedia.org/resource/Welsh_Peninsula http://dbpedia.org/resource/Cymru_/_wales http://dbpedia.org/resource/CYMRU http://dbpedia.org/resource/Pays_de_Galles http://dbpedia.org/resource/The_Principality_of_Wales http://dbpedia.org/resource/Cymru_am_byth http://dbpedia.org/resource/Communications_in_Wales http://dbpedia.org/resource/Wales,_UK http://dbpedia.org/resource/Cymru_/_Wales http://dbpedia.org/resource/Autonomous_Province_of_Wales http://dbpedia.org/resource/Welsh_mountains http://dbpedia.org/resource/WALES http://dbpedia.org/resource/Welsh_Nation http://dbpedia.org/resource/Wales http://dbpedia.org/resource/Cyrmu http://dbpedia.org/resource/Climate_of_Wales http://dbpedia.org/resource/Cymru http://dbpedia.org/resource/Wales,_U.K. http://dbpedia.org/resource/Gymru http://dbpedia.org/resource/Rain_in_Wales http://dbpedia.org/resource/West_of_the_Rhymney"
1,41,England,http://dbpedia.org/resource/Birmingham,"http://dbpedia.org/resource/Englaland http://dbpedia.org/resource/English_Nation http://dbpedia.org/resource/Sasana http://dbpedia.org/resource/Life_in_England http://dbpedia.org/resource/Ingland http://dbpedia.org/resource/Aengland http://dbpedia.org/resource/Pow_Sows http://dbpedia.org/resource/The_land_of_the_Angles http://dbpedia.org/resource/Englistan http://dbpedia.org/resource/Ængland http://dbpedia.org/resource/England,_United_Kingdom http://dbpedia.org/resource/England_(country) http://dbpedia.org/resource/Auld_enemy http://dbpedia.org/resource/Etymology_of_England http://dbpedia.org/resource/Languages_of_England http://dbpedia.org/resource/UK,_(England) http://dbpedia.org/resource/Name_of_England http://dbpedia.org/resource/History_of_sport_in_England http://dbpedia.org/resource/England,_U.K. http://dbpedia.org/resource/Ænglaland http://dbpedia.org/resource/Engelond http://dbpedia.org/resource/Englnad http://dbpedia.org/resource/Aenglaland http://dbpedia.org/resource/Engla_land http://dbpedia.org/resource/England's http://dbpedia.org/resource/Anglica http://dbpedia.org/resource/ENGLAND http://dbpedia.org/resource/Engla_rice http://dbpedia.org/resource/Land_of_the_Angles http://dbpedia.org/resource/Ængla_land http://dbpedia.org/resource/Lloegr http://dbpedia.org/resource/Sasainn http://dbpedia.org/resource/England,_UK http://dbpedia.org/resource/England"
1,42,England,http://dbpedia.org/resource/Birmingham,"http://dbpedia.org/resource/Englaland http://dbpedia.org/resource/English_Nation http://dbpedia.org/resource/Sasana http://dbpedia.org/resource/Life_in_England http://dbpedia.org/resource/Ingland http://dbpedia.org/resource/Aengland http://dbpedia.org/resource/Pow_Sows http://dbpedia.org/resource/The_land_of_the_Angles http://dbpedia.org/resource/Englistan http://dbpedia.org/resource/Ængland http://dbpedia.org/resource/England,_United_Kingdom http://dbpedia.org/resource/England_(country) http://dbpedia.org/resource/Auld_enemy http://dbpedia.org/resource/Etymology_of_England http://dbpedia.org/resource/Languages_of_England http://dbpedia.org/resource/UK,_(England) http://dbpedia.org/resource/Name_of_England http://dbpedia.org/resource/History_of_sport_in_England http://dbpedia.org/resource/England,_U.K. http://dbpedia.org/resource/Ænglaland http://dbpedia.org/resource/Engelond http://dbpedia.org/resource/Englnad http://dbpedia.org/resource/Aenglaland http://dbpedia.org/resource/Engla_land http://dbpedia.org/resource/England's http://dbpedia.org/resource/Anglica http://dbpedia.org/resource/ENGLAND http://dbpedia.org/resource/Engla_rice http://dbpedia.org/resource/Land_of_the_Angles http://dbpedia.org/resource/Ængla_land http://dbpedia.org/resource/Lloegr http://dbpedia.org/resource/Sasainn http://dbpedia.org/resource/England,_UK http://dbpedia.org/resource/England"
1,43,England,http://dbpedia.org/resource/Birmingham,"http://dbpedia.org/resource/Englaland http://dbpedia.org/resource/English_Nation http://dbpedia.org/resource/Sasana http://dbpedia.org/resource/Life_in_England http://dbpedia.org/resource/Ingland http://dbpedia.org/resource/Aengland http://dbpedia.org/resource/Pow_Sows http://dbpedia.org/resource/The_land_of_the_Angles http://dbpedia.org/resource/Englistan http://dbpedia.org/resource/Ængland http://dbpedia.org/resource/England,_United_Kingdom http://dbpedia.org/resource/England_(country) http://dbpedia.org/resource/Auld_enemy http://dbpedia.org/resource/Etymology_of_England http://dbpedia.org/resource/Languages_of_England http://dbpedia.org/resource/UK,_(England) http://dbpedia.org/resource/Name_of_England http://dbpedia.org/resource/History_of_sport_in_England http://dbpedia.org/resource/England,_U.K. http://dbpedia.org/resource/Ænglaland http://dbpedia.org/resource/Engelond http://dbpedia.org/resource/Englnad http://dbpedia.org/resource/Aenglaland http://dbpedia.org/resource/Engla_land http://dbpedia.org/resource/England's http://dbpedia.org/resource/Anglica http://dbpedia.org/resource/ENGLAND http://dbpedia.org/resource/Engla_rice http://dbpedia.org/resource/Land_of_the_Angles http://dbpedia.org/resource/Ængla_land http://dbpedia.org/resource/Lloegr http://dbpedia.org/resource/Sasainn http://dbpedia.org/resource/England,_UK http://dbpedia.org/resource/England"
1,44,Bristol,"http://dbpedia.org/resource/Bristol,_Rhode_Island","http://dbpedia.org/resource/City_of_Bristol http://dbpedia.org/resource/Bristolshire http://dbpedia.org/resource/UN/LOCODE:GBBRS http://dbpedia.org/resource/Bristol,_United_Kingdom http://dbpedia.org/resource/Unitary_Authority_of_Bristol http://dbpedia.org/resource/Brizzle http://dbpedia.org/resource/BRISTOL http://dbpedia.org/resource/Bristol_(district) http://dbpedia.org/resource/Westbury_Park_Primary_School http://dbpedia.org/resource/Brycgstow http://dbpedia.org/resource/Bristol http://dbpedia.org/resource/City_of_Bristol,_United_Kingdom http://dbpedia.org/resource/The_weather_in_Bristol http://dbpedia.org/resource/County_Borough_of_Bristol http://dbpedia.org/resource/Bristol,_UK http://dbpedia.org/resource/Bristol;_City_of_UA http://dbpedia.org/resource/Bristol_(England) http://dbpedia.org/resource/Bristol,_England"
1,45,England,http://dbpedia.org/resource/Birmingham,"http://dbpedia.org/resource/Englaland http://dbpedia.org/resource/English_Nation http://dbpedia.org/resource/Sasana http://dbpedia.org/resource/Life_in_England http://dbpedia.org/resource/Ingland http://dbpedia.org/resource/Aengland http://dbpedia.org/resource/Pow_Sows http://dbpedia.org/resource/The_land_of_the_Angles http://dbpedia.org/resource/Englistan http://dbpedia.org/resource/Ængland http://dbpedia.org/resource/England,_United_Kingdom http://dbpedia.org/resource/England_(country) http://dbpedia.org/resource/Auld_enemy http://dbpedia.org/resource/Etymology_of_England http://dbpedia.org/resource/Languages_of_England http://dbpedia.org/resource/UK,_(England) http://dbpedia.org/resource/Name_of_England http://dbpedia.org/resource/History_of_sport_in_England http://dbpedia.org/resource/England,_U.K. http://dbpedia.org/resource/Ænglaland http://dbpedia.org/resource/Engelond http://dbpedia.org/resource/Englnad http://dbpedia.org/resource/Aenglaland http://dbpedia.org/resource/Engla_land http://dbpedia.org/resource/England's http://dbpedia.org/resource/Anglica http://dbpedia.org/resource/ENGLAND http://dbpedia.org/resource/Engla_rice http://dbpedia.org/resource/Land_of_the_Angles http://dbpedia.org/resource/Ængla_land http://dbpedia.org/resource/Lloegr http://dbpedia.org/resource/Sasainn http://dbpedia.org/resource/England,_UK http://dbpedia.org/resource/England"
1,47,England,http://dbpedia.org/resource/Birmingham,"http://dbpedia.org/resource/Englaland http://dbpedia.org/resource/English_Nation http://dbpedia.org/resource/Sasana http://dbpedia.org/resource/Life_in_England http://dbpedia.org/resource/Ingland http://dbpedia.org/resource/Aengland http://dbpedia.org/resource/Pow_Sows http://dbpedia.org/resource/The_land_of_the_Angles http://dbpedia.org/resource/Englistan http://dbpedia.org/resource/Ængland http://dbpedia.org/resource/England,_United_Kingdom http://dbpedia.org/resource/England_(country) http://dbpedia.org/resource/Auld_enemy http://dbpedia.org/resource/Etymology_of_England http://dbpedia.org/resource/Languages_of_England http://dbpedia.org/resource/UK,_(England) http://dbpedia.org/resource/Name_of_England http://dbpedia.org/resource/History_of_sport_in_England http://dbpedia.org/resource/England,_U.K. http://dbpedia.org/resource/Ænglaland http://dbpedia.org/resource/Engelond http://dbpedia.org/resource/Englnad http://dbpedia.org/resource/Aenglaland http://dbpedia.org/resource/Engla_land http://dbpedia.org/resource/England's http://dbpedia.org/resource/Anglica http://dbpedia.org/resource/ENGLAND http://dbpedia.org/resource/Engla_rice http://dbpedia.org/resource/Land_of_the_Angles http://dbpedia.org/resource/Ængla_land http://dbpedia.org/resource/Lloegr http://dbpedia.org/resource/Sasainn http://dbpedia.org/resource/England,_UK http://dbpedia.org/resource/England"
1,50,California,"http://dbpedia.org/resource/Sacramento,_California","http://dbpedia.org/resource/California_State http://dbpedia.org/resource/California,_usa http://dbpedia.org/resource/Christianity_in_California http://dbpedia.org/resource/California,_US http://dbpedia.org/resource/Kalifornija http://dbpedia.org/resource/Kalifornía http://dbpedia.org/resource/California's http://dbpedia.org/resource/California(U.S._state) http://dbpedia.org/resource/State_of_california http://dbpedia.org/resource/California_(state) http://dbpedia.org/resource/California_(State) http://dbpedia.org/resource/Califórnia http://dbpedia.org/resource/California,_United_States http://dbpedia.org/resource/31st_State http://dbpedia.org/resource/The_golden_state http://dbpedia.org/resource/California_Chronic http://dbpedia.org/resource/California,_U.S.A. http://dbpedia.org/resource/California,_United_States_of_America http://dbpedia.org/resource/California,_united_states_of_america http://dbpedia.org/resource/Thirty-First_State http://dbpedia.org/resource/Californiay http://dbpedia.org/resource/California http://dbpedia.org/resource/California’s http://dbpedia.org/resource/US-CA http://dbpedia.org/resource/Kalifoni http://dbpedia.org/resource/CA_state http://dbpedia.org/resource/State_of_California,_United_States http://dbpedia.org/resource/CA,_US http://dbpedia.org/resource/Calif. http://dbpedia.org/resource/California,_USA http://dbpedia.org/resource/Californny http://dbpedia.org/resource/CA_(state) http://dbpedia.org/resource/State_of_California http://dbpedia.org/resource/Califnornia http://dbpedia.org/resource/Taxifornia http://dbpedia.org/resource/California_(U.S._state) http://dbpedia.org/resource/Califronia http://dbpedia.org/resource/Thirty-first_State http://dbpedia.org/resource/Kalifòni http://dbpedia.org/resource/California,_United_States_America http://dbpedia.org/resource/The_State_of_California http://dbpedia.org/resource/Calfornia"
1,51,Australia,http://dbpedia.org/resource/Perth,http://dbpedia.org/resource/AUSTRALIAN http://dbpedia.org/resource/Australia_(realm) http://dbpedia.org/resource/Australia_(commonwealth) http://dbpedia.org/resource/Australia_(federation) http://dbpedia.org/resource/Country_life_in_Australia http://dbpedia.org/resource/AustraliA http://dbpedia.org/resource/Federal_Australia http://dbpedia.org/resource/Ostralia http://dbpedia.org/resource/Science_in_Australia http://dbpedia.org/resource/Australo- http://dbpedia.org/resource/Ausrtalia http://dbpedia.org/resource/Australia_(nation) http://dbpedia.org/resource/Etymology_of_Australia http://dbpedia.org/resource/Commonwealth_of_Australia http://dbpedia.org/resource/Australian_country_life http://dbpedia.org/resource/Australia_(dominion) http://dbpedia.org/resource/Australlia http://dbpedia.org/resource/Austalia http://dbpedia.org/resource/Australia's http://dbpedia.org/resource/Australias http://dbpedia.org/resource/ISO_3166-1:AU http://dbpedia.org/resource/Australian's http://dbpedia.org/resource/Austrlia http://dbpedia.org/resource/Australia_(nation_state) http://dbpedia.org/resource/Aussieland http://dbpedia.org/resource/Dominion_of_Australia http://dbpedia.org/resource/Empire_of_Australia http://dbpedia.org/resource/Australian_city_life http://dbpedia.org/resource/Geopolitics_of_Australia http://dbpedia.org/resource/Austraila http://dbpedia.org/resource/Austrailia http://dbpedia.org/resource/Australia_(Commonwealth) http://dbpedia.org/resource/Commonwealth_Australia http://dbpedia.org/resource/Australian_Commonwealth http://dbpedia.org/resource/Austraya http://dbpedia.org/resource/Australia_(Commonwealth_realm) http://dbpedia.org/resource/Commonwealth_of_australia http://dbpedia.org/resource/Australia_(country) http://dbpedia.org/resource/Australia_(nation-state) http://dbpedia.org/resource/Straya http://dbpedia.org/resource/Australia_(state) http://dbpedia.org/resource/Australai http://dbpedia.org/resource/Peace_of_Australia http://dbpedia.org/resource/Australia_(empire) http://dbpedia.org/resource/Australia http://dbpedia.org/resource/AUSTRALIA http://dbpedia.org/resource/Australiia http://dbpedia.org/resource/New_Australian http://dbpedia.org/resource/Technology_in_Australia http://dbpedia.org/resource/The_Commonwealth_of_Australia http://dbpedia.org/resource/Austrlaia http://dbpedia.org/resource/Orstraya http://dbpedia.org/resource/Australie http://dbpedia.org/resource/Asutralia http://dbpedia.org/resource/Australia_(commonwealth_realm) http://dbpedia.org/resource/Australo http://dbpedia.org/resource/Australia_(constitutional_monarchy) http://dbpedia.org/resource/City_life_in_Australia http://dbpedia.org/resource/Pax_Australiana http://dbpedia.org/resource/Australia_(monarchy) http://dbpedia.org/resource/Australian_geopolitics http://dbpedia.org/resource/Australia.
1,52,England,http://dbpedia.org/resource/Birmingham,"http://dbpedia.org/resource/Englaland http://dbpedia.org/resource/English_Nation http://dbpedia.org/resource/Sasana http://dbpedia.org/resource/Life_in_England http://dbpedia.org/resource/Ingland http://dbpedia.org/resource/Aengland http://dbpedia.org/resource/Pow_Sows http://dbpedia.org/resource/The_land_of_the_Angles http://dbpedia.org/resource/Englistan http://dbpedia.org/resource/Ængland http://dbpedia.org/resource/England,_United_Kingdom http://dbpedia.org/resource/England_(country) http://dbpedia.org/resource/Auld_enemy http://dbpedia.org/resource/Etymology_of_England http://dbpedia.org/resource/Languages_of_England http://dbpedia.org/resource/UK,_(England) http://dbpedia.org/resource/Name_of_England http://dbpedia.org/resource/History_of_sport_in_England http://dbpedia.org/resource/England,_U.K. http://dbpedia.org/resource/Ænglaland http://dbpedia.org/resource/Engelond http://dbpedia.org/resource/Englnad http://dbpedia.org/resource/Aenglaland http://dbpedia.org/resource/Engla_land http://dbpedia.org/resource/England's http://dbpedia.org/resource/Anglica http://dbpedia.org/resource/ENGLAND http://dbpedia.org/resource/Engla_rice http://dbpedia.org/resource/Land_of_the_Angles http://dbpedia.org/resource/Ængla_land http://dbpedia.org/resource/Lloegr http://dbpedia.org/resource/Sasainn http://dbpedia.org/resource/England,_UK http://dbpedia.org/resource/England"
1,53,England,http://dbpedia.org/resource/Birmingham,"http://dbpedia.org/resource/Englaland http://dbpedia.org/resource/English_Nation http://dbpedia.org/resource/Sasana http://dbpedia.org/resource/Life_in_England http://dbpedia.org/resource/Ingland http://dbpedia.org/resource/Aengland http://dbpedia.org/resource/Pow_Sows http://dbpedia.org/resource/The_land_of_the_Angles http://dbpedia.org/resource/Englistan http://dbpedia.org/resource/Ængland http://dbpedia.org/resource/England,_United_Kingdom http://dbpedia.org/resource/England_(country) http://dbpedia.org/resource/Auld_enemy http://dbpedia.org/resource/Etymology_of_England http://dbpedia.org/resource/Languages_of_England http://dbpedia.org/resource/UK,_(England) http://dbpedia.org/resource/Name_of_England http://dbpedia.org/resource/History_of_sport_in_England http://dbpedia.org/resource/England,_U.K. http://dbpedia.org/resource/Ænglaland http://dbpedia.org/resource/Engelond http://dbpedia.org/resource/Englnad http://dbpedia.org/resource/Aenglaland http://dbpedia.org/resource/Engla_land http://dbpedia.org/resource/England's http://dbpedia.org/resource/Anglica http://dbpedia.org/resource/ENGLAND http://dbpedia.org/resource/Engla_rice http://dbpedia.org/resource/Land_of_the_Angles http://dbpedia.org/resource/Ængla_land http://dbpedia.org/resource/Lloegr http://dbpedia.org/resource/Sasainn http://dbpedia.org/resource/England,_UK http://dbpedia.org/resource/England"
1,54,England,http://dbpedia.org/resource/Birmingham,"http://dbpedia.org/resource/Englaland http://dbpedia.org/resource/English_Nation http://dbpedia.org/resource/Sasana http://dbpedia.org/resource/Life_in_England http://dbpedia.org/resource/Ingland http://dbpedia.org/resource/Aengland http://dbpedia.org/resource/Pow_Sows http://dbpedia.org/resource/The_land_of_the_Angles http://dbpedia.org/resource/Englistan http://dbpedia.org/resource/Ængland http://dbpedia.org/resource/England,_United_Kingdom http://dbpedia.org/resource/England_(country) http://dbpedia.org/resource/Auld_enemy http://dbpedia.org/resource/Etymology_of_England http://dbpedia.org/resource/Languages_of_England http://dbpedia.org/resource/UK,_(England) http://dbpedia.org/resource/Name_of_England http://dbpedia.org/resource/History_of_sport_in_England http://dbpedia.org/resource/England,_U.K. http://dbpedia.org/resource/Ænglaland http://dbpedia.org/resource/Engelond http://dbpedia.org/resource/Englnad http://dbpedia.org/resource/Aenglaland http://dbpedia.org/resource/Engla_land http://dbpedia.org/resource/England's http://dbpedia.org/resource/Anglica http://dbpedia.org/resource/ENGLAND http://dbpedia.org/resource/Engla_rice http://dbpedia.org/resource/Land_of_the_Angles http://dbpedia.org/resource/Ængla_land http://dbpedia.org/resource/Lloegr http://dbpedia.org/resource/Sasainn http://dbpedia.org/resource/England,_UK http://dbpedia.org/resource/England"
1,55,England,http://dbpedia.org/resource/Birmingham,"http://dbpedia.org/resource/Englaland http://dbpedia.org/resource/English_Nation http://dbpedia.org/resource/Sasana http://dbpedia.org/resource/Life_in_England http://dbpedia.org/resource/Ingland http://dbpedia.org/resource/Aengland http://dbpedia.org/resource/Pow_Sows http://dbpedia.org/resource/The_land_of_the_Angles http://dbpedia.org/resource/Englistan http://dbpedia.org/resource/Ængland http://dbpedia.org/resource/England,_United_Kingdom http://dbpedia.org/resource/England_(country) http://dbpedia.org/resource/Auld_enemy http://dbpedia.org/resource/Etymology_of_England http://dbpedia.org/resource/Languages_of_England http://dbpedia.org/resource/UK,_(England) http://dbpedia.org/resource/Name_of_England http://dbpedia.org/resource/History_of_sport_in_England http://dbpedia.org/resource/England,_U.K. http://dbpedia.org/resource/Ænglaland http://dbpedia.org/resource/Engelond http://dbpedia.org/resource/Englnad http://dbpedia.org/resource/Aenglaland http://dbpedia.org/resource/Engla_land http://dbpedia.org/resource/England's http://dbpedia.org/resource/Anglica http://dbpedia.org/resource/ENGLAND http://dbpedia.org/resource/Engla_rice http://dbpedia.org/resource/Land_of_the_Angles http://dbpedia.org/resource/Ængla_land http://dbpedia.org/resource/Lloegr http://dbpedia.org/resource/Sasainn http://dbpedia.org/resource/England,_UK http://dbpedia.org/resource/England"
1,56,England,http://dbpedia.org/resource/Birmingham,"http://dbpedia.org/resource/Englaland http://dbpedia.org/resource/English_Nation http://dbpedia.org/resource/Sasana http://dbpedia.org/resource/Life_in_England http://dbpedia.org/resource/Ingland http://dbpedia.org/resource/Aengland http://dbpedia.org/resource/Pow_Sows http://dbpedia.org/resource/The_land_of_the_Angles http://dbpedia.org/resource/Englistan http://dbpedia.org/resource/Ængland http://dbpedia.org/resource/England,_United_Kingdom http://dbpedia.org/resource/England_(country) http://dbpedia.org/resource/Auld_enemy http://dbpedia.org/resource/Etymology_of_England http://dbpedia.org/resource/Languages_of_England http://dbpedia.org/resource/UK,_(England) http://dbpedia.org/resource/Name_of_England http://dbpedia.org/resource/History_of_sport_in_England http://dbpedia.org/resource/England,_U.K. http://dbpedia.org/resource/Ænglaland http://dbpedia.org/resource/Engelond http://dbpedia.org/resource/Englnad http://dbpedia.org/resource/Aenglaland http://dbpedia.org/resource/Engla_land http://dbpedia.org/resource/England's http://dbpedia.org/resource/Anglica http://dbpedia.org/resource/ENGLAND http://dbpedia.org/resource/Engla_rice http://dbpedia.org/resource/Land_of_the_Angles http://dbpedia.org/resource/Ængla_land http://dbpedia.org/resource/Lloegr http://dbpedia.org/resource/Sasainn http://dbpedia.org/resource/England,_UK http://dbpedia.org/resource/England"
1,57,Netherlands,"http://dbpedia.org/resource/Erp,_Netherlands","http://dbpedia.org/resource/Dutch_inhabitants http://dbpedia.org/resource/The_Netherlands http://dbpedia.org/resource/Nederlandia http://dbpedia.org/resource/Nehterlands http://dbpedia.org/resource/Olanda http://dbpedia.org/resource/Pays-Bas http://dbpedia.org/resource/Holland_(country) http://dbpedia.org/resource/Administrative_divisions_of_the_netherlands http://dbpedia.org/resource/The_Netheralands http://dbpedia.org/resource/Mainland_Netherlands http://dbpedia.org/resource/ISO_3166-1:NL http://dbpedia.org/resource/Netherland http://dbpedia.org/resource/Northern_Netherlands http://dbpedia.org/resource/NETHERLANDS http://dbpedia.org/resource/Netherlands,_(Dut/Hol) http://dbpedia.org/resource/Netherlands,_The http://dbpedia.org/resource/Administrative_divisions_of_the_Netherlands http://dbpedia.org/resource/Netherlands/HistoryTalk http://dbpedia.org/resource/Netherlands_(European_territory) http://dbpedia.org/resource/Metropolitan_Netherlands http://dbpedia.org/resource/Neatherlands http://dbpedia.org/resource/Climate_of_the_Netherlands http://dbpedia.org/resource/The_netherlands http://dbpedia.org/resource/Capitals_of_Holland http://dbpedia.org/resource/Nyderlandai http://dbpedia.org/resource/Subdivisions_of_the_Netherlands http://dbpedia.org/resource/The_netherland http://dbpedia.org/resource/Netherlands"
1,58,Ireland,http://dbpedia.org/resource/Dublin,http://dbpedia.org/resource/Erin's_Isle http://dbpedia.org/resource/Symbol_of_Ireland http://dbpedia.org/resource/Irlandia http://dbpedia.org/resource/Mikra_Britannia http://dbpedia.org/resource/Island_ireland http://dbpedia.org/resource/HÉireann http://dbpedia.org/resource/Irelander http://dbpedia.org/resource/Irland http://dbpedia.org/resource/IRELAND http://dbpedia.org/resource/Ireland_(region) http://dbpedia.org/resource/Ireland_(Island) http://dbpedia.org/resource/Airlan http://dbpedia.org/resource/Island_of_Ireland http://dbpedia.org/resource/The_island_of_Ireland http://dbpedia.org/resource/Ierne_(placename) http://dbpedia.org/resource/Scotia_major http://dbpedia.org/resource/Ireland_Ulster http://dbpedia.org/resource/Auld_Sod http://dbpedia.org/resource/Population_of_Ireland http://dbpedia.org/resource/Irlanda http://dbpedia.org/resource/Ireland_(island) http://dbpedia.org/resource/Ireland_and_Ulster http://dbpedia.org/resource/Irelanders http://dbpedia.org/resource/Airlann http://dbpedia.org/resource/West_Coast_of_Ireland http://dbpedia.org/resource/Ireland http://dbpedia.org/resource/Island_Ireland
